trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
5111669107720192:16,15:13:00,15:13:00,zenbus:StopPoint:SP:826700006:LOC,14,,,,4483,
5111669107720192:16,15:14:00,15:14:00,zenbus:StopPoint:SP:843760003:LOC,15,,,,4683,
5111669107720192:16,15:15:00,15:15:00,zenbus:StopPoint:SP:826710008:LOC,16,,,,4986,
5111669107720192:16,15:17:00,15:17:00,zenbus:StopPoint:SP:828680004:LOC,17,,,,5391,
5111669107720192:16,15:18:00,15:18:00,zenbus:StopPoint:SP:837880003:LOC,18,,,,5522,
5111669107720192:16,15:19:00,15:19:00,zenbus:StopPoint:SP:834510003:LOC,19,,,,5846,
5111669107720192:16,15:21:00,15:21:00,zenbus:StopPoint:SP:843740004:LOC,20,,,,6213,
5111669107720192:16,15:22:00,15:22:00,zenbus:StopPoint:SP:834470004:LOC,21,,,,6436,
5111669107720192:16,15:23:00,15:23:00,zenbus:StopPoint:SP:843700013:LOC,22,,,,6869,
5111669107720192:16,15:25:00,15:25:00,zenbus:StopPoint:SP:828690004:LOC,23,,,,7175,
5111669107720192:16,15:26:00,15:26:00,zenbus:StopPoint:SP:836150005:LOC,24,,,,7523,
5111669107720192:16,15:27:00,15:27:00,zenbus:StopPoint:SP:845410008:LOC,25,,,,7710,
5111669107720192:16,15:28:00,15:28:00,zenbus:StopPoint:SP:856840007:LOC,26,,,,7869,
5111669107720192:16,15:28:00,15:28:00,zenbus:StopPoint:SP:834470008:LOC,27,,,,8101,
5111669107720192:16,15:29:00,15:29:00,zenbus:StopPoint:SP:843720013:LOC,28,,,,8343,
5111669107720192:16,15:30:00,15:30:00,zenbus:StopPoint:SP:824790006:LOC,29,,,,8640,
5111669107720192:16,15:31:00,15:31:00,zenbus:StopPoint:SP:851140009:LOC,31,,,,8896,
5111669107720192:16,15:31:00,15:31:00,zenbus:StopPoint:SP:858800009:LOC,32,,,,9120,
5111669107720192:16,15:32:00,15:32:00,zenbus:StopPoint:SP:854940008:LOC,33,,,,9411,
5111669107720192:16,15:33:00,15:33:00,zenbus:StopPoint:SP:837880008:LOC,34,,,,9546,
5111669107720192:16,15:34:00,15:34:00,zenbus:StopPoint:SP:826660005:LOC,36,,,,9923,
5111669107720192:16,15:35:00,15:35:00,zenbus:StopPoint:SP:824770007:LOC,37,,,,10286,
5111669107720192:16,15:36:00,15:36:00,zenbus:StopPoint:SP:843690023:LOC,38,,,,10510,
5111669107720192:16,15:37:00,15:37:00,zenbus:StopPoint:SP:826670009:LOC,39,,,,10672,
5111669107720192:16,15:38:00,15:38:00,zenbus:StopPoint:SP:824770009:LOC,40,,,,10893,
5111669107720192:17,15:50:00,15:50:00,zenbus:StopPoint:SP:851130005:LOC,0,,,,0,
5111669107720192:17,15:51:00,15:51:00,zenbus:StopPoint:SP:826700005:LOC,1,,,,290,
5111669107720192:17,15:51:00,15:51:00,zenbus:StopPoint:SP:853090004:LOC,2,,,,614,
5111669107720192:17,15:52:00,15:52:00,zenbus:StopPoint:SP:810270004:LOC,3,,,,959,
5111669107720192:17,15:53:00,15:53:00,zenbus:StopPoint:SP:824790008:LOC,4,,,,1479,
5111669107720192:17,15:54:00,15:54:00,zenbus:StopPoint:SP:826670008:LOC,5,,,,1872,
5111669107720192:17,15:55:00,15:55:00,zenbus:StopPoint:SP:830780022:LOC,6,,,,2058,
5111669107720192:17,15:56:00,15:56:00,zenbus:StopPoint:SP:858810008:LOC,7,,,,2389,
5111669107720192:17,15:57:00,15:57:00,zenbus:StopPoint:SP:853080008:LOC,8,,,,2636,
5111669107720192:17,15:58:00,15:58:00,zenbus:StopPoint:SP:826700010:LOC,9,,,,3024,
5111669107720192:17,15:59:00,15:59:00,zenbus:StopPoint:SP:843760007:LOC,10,,,,3321,
5111669107720192:17,16:00:00,16:00:00,zenbus:StopPoint:SP:854950008:LOC,11,,,,3748,
5111669107720192:17,16:01:00,16:01:00,zenbus:StopPoint:SP:828600013:LOC,12,,,,3946,
5111669107720192:17,16:02:00,16:02:00,zenbus:StopPoint:SP:853070015:LOC,13,,,,4246,
5111669107720192:17,16:03:00,16:03:00,zenbus:StopPoint:SP:826700006:LOC,14,,,,4478,
5111669107720192:17,16:04:00,16:04:00,zenbus:StopPoint:SP:843760003:LOC,15,,,,4677,
5111669107720192:17,16:05:00,16:05:00,zenbus:StopPoint:SP:826710008:LOC,16,,,,4980,
5111669107720192:17,16:07:00,16:07:00,zenbus:StopPoint:SP:828680004:LOC,17,,,,5394,
5111669107720192:17,16:08:00,16:08:00,zenbus:StopPoint:SP:837880003:LOC,18,,,,5525,
5111669107720192:17,16:09:00,16:09:00,zenbus:StopPoint:SP:834510003:LOC,19,,,,5849,
5111669107720192:17,16:11:00,16:11:00,zenbus:StopPoint:SP:843740004:LOC,20,,,,6210,
5111669107720192:17,16:12:00,16:12:00,zenbus:StopPoint:SP:834470004:LOC,21,,,,6435,
5111669107720192:17,16:13:00,16:13:00,zenbus:StopPoint:SP:843700013:LOC,22,,,,6871,
5111669107720192:17,16:15:00,16:15:00,zenbus:StopPoint:SP:828690004:LOC,23,,,,7177,
5111669107720192:17,16:16:00,16:16:00,zenbus:StopPoint:SP:836150005:LOC,24,,,,7525,
5111669107720192:17,16:17:00,16:17:00,zenbus:StopPoint:SP:845410008:LOC,25,,,,7712,
5111669107720192:17,16:18:00,16:18:00,zenbus:StopPoint:SP:856840007:LOC,26,,,,7871,
5111669107720192:17,16:18:00,16:18:00,zenbus:StopPoint:SP:834470008:LOC,27,,,,8102,
5111669107720192:17,16:19:00,16:19:00,zenbus:StopPoint:SP:843720013:LOC,28,,,,8343,
5111669107720192:17,16:20:00,16:20:00,zenbus:StopPoint:SP:824790006:LOC,29,,,,8640,
5111669107720192:17,16:21:00,16:21:00,zenbus:StopPoint:SP:851140009:LOC,31,,,,8886,
5111669107720192:17,16:21:00,16:21:00,zenbus:StopPoint:SP:858800009:LOC,32,,,,9107,
5111669107720192:17,16:22:00,16:22:00,zenbus:StopPoint:SP:854940008:LOC,33,,,,9400,
5111669107720192:17,16:23:00,16:23:00,zenbus:StopPoint:SP:837880008:LOC,34,,,,9533,
5111669107720192:17,16:24:00,16:24:00,zenbus:StopPoint:SP:826660005:LOC,36,,,,9908,
5111669107720192:17,16:25:00,16:25:00,zenbus:StopPoint:SP:824770007:LOC,37,,,,10273,
5111669107720192:17,16:26:00,16:26:00,zenbus:StopPoint:SP:843690023:LOC,38,,,,10497,
5111669107720192:17,16:27:00,16:27:00,zenbus:StopPoint:SP:826670009:LOC,39,,,,10661,
5111669107720192:17,16:28:00,16:28:00,zenbus:StopPoint:SP:824770009:LOC,40,,,,10881,
5111669107720192:17,16:28:00,16:28:00,zenbus:StopPoint:SP:853080005:LOC,43,,,,11074,
5111669107720192:17,16:29:00,16:29:00,zenbus:StopPoint:SP:851150004:LOC,44,,,,11310,
5111669107720192:17,16:30:00,16:30:00,zenbus:StopPoint:SP:828680005:LOC,45,,,,11744,
5111669107720192:18,16:25:00,16:25:00,zenbus:StopPoint:SP:851130005:LOC,0,,,,0,
5111669107720192:18,16:26:00,16:26:00,zenbus:StopPoint:SP:826700005:LOC,1,,,,288,
5111669107720192:18,16:26:00,16:26:00,zenbus:StopPoint:SP:853090004:LOC,2,,,,612,
5111669107720192:18,16:27:00,16:27:00,zenbus:StopPoint:SP:810270004:LOC,3,,,,957,
5111669107720192:18,16:28:00,16:28:00,zenbus:StopPoint:SP:824790008:LOC,4,,,,1477,
5111669107720192:18,16:29:00,16:29:00,zenbus:StopPoint:SP:826670008:LOC,5,,,,1871,
5111669107720192:18,16:30:00,16:30:00,zenbus:StopPoint:SP:830780022:LOC,6,,,,2056,
5111669107720192:18,16:31:00,16:31:00,zenbus:StopPoint:SP:858810008:LOC,7,,,,2387,
5111669107720192:18,16:32:00,16:32:00,zenbus:StopPoint:SP:853080008:LOC,8,,,,2634,
5111669107720192:18,16:33:00,16:33:00,zenbus:StopPoint:SP:826700010:LOC,9,,,,3022,
5111669107720192:18,16:34:00,16:34:00,zenbus:StopPoint:SP:843760007:LOC,10,,,,3319,
5111669107720192:18,16:35:00,16:35:00,zenbus:StopPoint:SP:854950008:LOC,11,,,,3746,
5111669107720192:18,16:36:00,16:36:00,zenbus:StopPoint:SP:828600013:LOC,12,,,,3945,
5111669107720192:18,16:37:00,16:37:00,zenbus:StopPoint:SP:853070015:LOC,13,,,,4244,
5111669107720192:18,16:38:00,16:38:00,zenbus:StopPoint:SP:826700006:LOC,14,,,,4475,
5111669107720192:18,16:39:00,16:39:00,zenbus:StopPoint:SP:843760003:LOC,15,,,,4676,
5111669107720192:18,16:40:00,16:40:00,zenbus:StopPoint:SP:826710008:LOC,16,,,,4978,
5111669107720192:18,16:42:00,16:42:00,zenbus:StopPoint:SP:828680004:LOC,17,,,,5392,
5111669107720192:18,16:43:00,16:43:00,zenbus:StopPoint:SP:837880003:LOC,18,,,,5523,
5111669107720192:18,16:44:00,16:44:00,zenbus:StopPoint:SP:834510003:LOC,19,,,,5847,
5111669107720192:18,16:46:00,16:46:00,zenbus:StopPoint:SP:843740004:LOC,20,,,,6208,
5111669107720192:18,16:47:00,16:47:00,zenbus:StopPoint:SP:834470004:LOC,21,,,,6431,
5111669107720192:18,16:48:00,16:48:00,zenbus:StopPoint:SP:843700013:LOC,22,,,,6866,
5111669107720192:18,16:50:00,16:50:00,zenbus:StopPoint:SP:828690004:LOC,23,,,,7172,
5111669107720192:18,16:51:00,16:51:00,zenbus:StopPoint:SP:836150005:LOC,24,,,,7520,
5111669107720192:18,16:52:00,16:52:00,zenbus:StopPoint:SP:845410008:LOC,25,,,,7707,
5111669107720192:18,16:53:00,16:53:00,zenbus:StopPoint:SP:856840007:LOC,26,,,,7865,
5111669107720192:18,16:53:00,16:53:00,zenbus:StopPoint:SP:834470008:LOC,27,,,,8096,
5111669107720192:18,16:54:00,16:54:00,zenbus:StopPoint:SP:843720013:LOC,28,,,,8337,
5111669107720192:18,16:55:00,16:55:00,zenbus:StopPoint:SP:824790006:LOC,29,,,,8634,
5111669107720192:18,16:56:00,16:56:00,zenbus:StopPoint:SP:851140009:LOC,31,,,,8880,
5111669107720192:18,16:56:00,16:56:00,zenbus:StopPoint:SP:858800009:LOC,32,,,,9101,
5111669107720192:18,16:57:00,16:57:00,zenbus:StopPoint:SP:854940008:LOC,33,,,,9395,
5111669107720192:18,16:58:00,16:58:00,zenbus:StopPoint:SP:837880008:LOC,34,,,,9527,
5111669107720192:18,16:59:00,16:59:00,zenbus:StopPoint:SP:826660005:LOC,36,,,,9903,
5111669107720192:18,17:00:00,17:00:00,zenbus:StopPoint:SP:824770007:LOC,37,,,,10267,
5111669107720192:18,17:01:00,17:01:00,zenbus:StopPoint:SP:843690023:LOC,38,,,,10491,
5111669107720192:18,17:02:00,17:02:00,zenbus:StopPoint:SP:826670009:LOC,39,,,,10655,
5111669107720192:18,17:03:00,17:03:00,zenbus:StopPoint:SP:824770009:LOC,40,,,,10875,
5111669107720192:18,17:05:00,17:05:00,zenbus:StopPoint:SP:915460002:LOC,41,,,,11472,
5111669107720192:19,17:15:00,17:15:00,zenbus:StopPoint:SP:851130005:LOC,0,,,,0,
5111669107720192:19,17:16:00,17:16:00,zenbus:StopPoint:SP:826700005:LOC,1,,,,290,
5111669107720192:19,17:16:00,17:16:00,zenbus:StopPoint:SP:853090004:LOC,2,,,,614,
5111669107720192:19,17:17:00,17:17:00,zenbus:StopPoint:SP:810270004:LOC,3,,,,959,
5111669107720192:19,17:18:00,17:18:00,zenbus:StopPoint:SP:824790008:LOC,4,,,,1479,
5111669107720192:19,17:19:00,17:19:00,zenbus:StopPoint:SP:826670008:LOC,5,,,,1872,
5111669107720192:19,17:20:00,17:20:00,zenbus:StopPoint:SP:830780022:LOC,6,,,,2058,
5111669107720192:19,17:21:00,17:21:00,zenbus:StopPoint:SP:858810008:LOC,7,,,,2389,
5111669107720192:19,17:22:00,17:22:00,zenbus:StopPoint:SP:853080008:LOC,8,,,,2636,
5111669107720192:19,17:23:00,17:23:00,zenbus:StopPoint:SP:826700010:LOC,9,,,,3024,
5111669107720192:19,17:24:00,17:24:00,zenbus:StopPoint:SP:843760007:LOC,10,,,,3321,
5111669107720192:19,17:25:00,17:25:00,zenbus:StopPoint:SP:854950008:LOC,11,,,,3748,
5111669107720192:19,17:26:00,17:26:00,zenbus:StopPoint:SP:828600013:LOC,12,,,,3946,
5111669107720192:19,17:27:00,17:27:00,zenbus:StopPoint:SP:853070015:LOC,13,,,,4246,
5111669107720192:19,17:28:00,17:28:00,zenbus:StopPoint:SP:826700006:LOC,14,,,,4478,
5111669107720192:19,17:29:00,17:29:00,zenbus:StopPoint:SP:843760003:LOC,15,,,,4677,
5111669107720192:19,17:30:00,17:30:00,zenbus:StopPoint:SP:826710008:LOC,16,,,,4980,
5111669107720192:19,17:32:00,17:32:00,zenbus:StopPoint:SP:828680004:LOC,17,,,,5394,
5111669107720192:19,17:33:00,17:33:00,zenbus:StopPoint:SP:837880003:LOC,18,,,,5525,
5111669107720192:19,17:34:00,17:34:00,zenbus:StopPoint:SP:834510003:LOC,19,,,,5849,
5111669107720192:19,17:36:00,17:36:00,zenbus:StopPoint:SP:843740004:LOC,20,,,,6210,
5111669107720192:19,17:37:00,17:37:00,zenbus:StopPoint:SP:834470004:LOC,21,,,,6435,
5111669107720192:19,17:38:00,17:38:00,zenbus:StopPoint:SP:843700013:LOC,22,,,,6871,
5111669107720192:19,17:40:00,17:40:00,zenbus:StopPoint:SP:828690004:LOC,23,,,,7177,
5111669107720192:19,17:41:00,17:41:00,zenbus:StopPoint:SP:836150005:LOC,24,,,,7525,
5111669107720192:19,17:42:00,17:42:00,zenbus:StopPoint:SP:845410008:LOC,25,,,,7712,
5111669107720192:19,17:43:00,17:43:00,zenbus:StopPoint:SP:856840007:LOC,26,,,,7871,
5111669107720192:19,17:43:00,17:43:00,zenbus:StopPoint:SP:834470008:LOC,27,,,,8102,
5111669107720192:19,17:44:00,17:44:00,zenbus:StopPoint:SP:843720013:LOC,28,,,,8343,
5111669107720192:19,17:45:00,17:45:00,zenbus:StopPoint:SP:824790006:LOC,29,,,,8640,
5111669107720192:19,17:46:00,17:46:00,zenbus:StopPoint:SP:851140009:LOC,31,,,,8886,
5111669107720192:19,17:46:00,17:46:00,zenbus:StopPoint:SP:858800009:LOC,32,,,,9107,
5111669107720192:19,17:47:00,17:47:00,zenbus:StopPoint:SP:854940008:LOC,33,,,,9400,
5111669107720192:19,17:48:00,17:48:00,zenbus:StopPoint:SP:837880008:LOC,34,,,,9533,
5111669107720192:19,17:49:00,17:49:00,zenbus:StopPoint:SP:826660005:LOC,36,,,,9908,
5111669107720192:19,17:50:00,17:50:00,zenbus:StopPoint:SP:824770007:LOC,37,,,,10273,
5111669107720192:19,17:51:00,17:51:00,zenbus:StopPoint:SP:843690023:LOC,38,,,,10497,
5111669107720192:19,17:52:00,17:52:00,zenbus:StopPoint:SP:826670009:LOC,39,,,,10661,
5111669107720192:19,17:53:00,17:53:00,zenbus:StopPoint:SP:824770009:LOC,40,,,,10881,
5111669107720192:19,17:53:00,17:53:00,zenbus:StopPoint:SP:853080005:LOC,43,,,,11074,
5111669107720192:19,17:54:00,17:54:00,zenbus:StopPoint:SP:851150004:LOC,44,,,,11310,
5111669107720192:19,17:55:00,17:55:00,zenbus:StopPoint:SP:828680005:LOC,45,,,,11744,
5111669107720192:20,17:50:00,17:50:00,zenbus:StopPoint:SP:851130005:LOC,0,,,,0,
5111669107720192:20,17:51:00,17:51:00,zenbus:StopPoint:SP:826700005:LOC,1,,,,290,
5111669107720192:20,17:51:00,17:51:00,zenbus:StopPoint:SP:853090004:LOC,2,,,,614,
5111669107720192:20,17:52:00,17:52:00,zenbus:StopPoint:SP:810270004:LOC,3,,,,959,
5111669107720192:20,17:53:00,17:53:00,zenbus:StopPoint:SP:824790008:LOC,4,,,,1479,
5111669107720192:20,17:54:00,17:54:00,zenbus:StopPoint:SP:826670008:LOC,5,,,,1872,
5111669107720192:20,17:55:00,17:55:00,zenbus:StopPoint:SP:830780022:LOC,6,,,,2058,
5111669107720192:20,17:56:00,17:56:00,zenbus:StopPoint:SP:858810008:LOC,7,,,,2389,
5111669107720192:20,17:57:00,17:57:00,zenbus:StopPoint:SP:853080008:LOC,8,,,,2636,
5111669107720192:20,17:58:00,17:58:00,zenbus:StopPoint:SP:826700010:LOC,9,,,,3024,
5111669107720192:20,17:59:00,17:59:00,zenbus:StopPoint:SP:843760007:LOC,10,,,,3321,
5111669107720192:20,18:00:00,18:00:00,zenbus:StopPoint:SP:854950008:LOC,11,,,,3748,
5111669107720192:20,18:01:00,18:01:00,zenbus:StopPoint:SP:828600013:LOC,12,,,,3946,
5111669107720192:20,18:02:00,18:02:00,zenbus:StopPoint:SP:853070015:LOC,13,,,,4246,
5111669107720192:20,18:03:00,18:03:00,zenbus:StopPoint:SP:826700006:LOC,14,,,,4478,
5111669107720192:20,18:04:00,18:04:00,zenbus:StopPoint:SP:843760003:LOC,15,,,,4677,
5111669107720192:20,18:05:00,18:05:00,zenbus:StopPoint:SP:826710008:LOC,16,,,,4980,
5111669107720192:20,18:07:00,18:07:00,zenbus:StopPoint:SP:828680004:LOC,17,,,,5394,
5111669107720192:20,18:08:00,18:08:00,zenbus:StopPoint:SP:837880003:LOC,18,,,,5525,
5111669107720192:20,18:09:00,18:09:00,zenbus:StopPoint:SP:834510003:LOC,19,,,,5849,
5111669107720192:20,18:11:00,18:11:00,zenbus:StopPoint:SP:843740004:LOC,20,,,,6210,
5111669107720192:20,18:12:00,18:12:00,zenbus:StopPoint:SP:834470004:LOC,21,,,,6435,
5111669107720192:20,18:13:00,18:13:00,zenbus:StopPoint:SP:843700013:LOC,22,,,,6871,
5111669107720192:20,18:15:00,18:15:00,zenbus:StopPoint:SP:828690004:LOC,23,,,,7177,
5111669107720192:20,18:16:00,18:16:00,zenbus:StopPoint:SP:836150005:LOC,24,,,,7525,
5111669107720192:20,18:17:00,18:17:00,zenbus:StopPoint:SP:845410008:LOC,25,,,,7712,
5111669107720192:20,18:18:00,18:18:00,zenbus:StopPoint:SP:856840007:LOC,26,,,,7871,
5111669107720192:20,18:19:00,18:19:00,zenbus:StopPoint:SP:834470008:LOC,27,,,,8102,
5111669107720192:20,18:20:00,18:20:00,zenbus:StopPoint:SP:843720013:LOC,28,,,,8343,
5111669107720192:20,18:21:00,18:21:00,zenbus:StopPoint:SP:824790006:LOC,29,,,,8640,
5111669107720192:20,18:22:00,18:22:00,zenbus:StopPoint:SP:851140009:LOC,31,,,,8886,
5111669107720192:20,18:23:00,18:23:00,zenbus:StopPoint:SP:858800009:LOC,32,,,,9107,
5111669107720192:20,18:25:00,18:25:00,zenbus:StopPoint:SP:854940008:LOC,33,,,,9400,
5111669107720192:20,18:26:00,18:26:00,zenbus:StopPoint:SP:837880008:LOC,34,,,,9533,
5111669107720192:20,18:27:00,18:27:00,zenbus:StopPoint:SP:826660005:LOC,36,,,,9908,
5111669107720192:20,18:28:00,18:28:00,zenbus:StopPoint:SP:824770007:LOC,37,,,,10273,
5111669107720192:20,18:29:00,18:29:00,zenbus:StopPoint:SP:843690023:LOC,38,,,,10497,
5111669107720192:20,18:30:00,18:30:00,zenbus:StopPoint:SP:826670009:LOC,39,,,,10661,
5111669107720192:20,18:31:00,18:31:00,zenbus:StopPoint:SP:824770009:LOC,40,,,,10881,
5111669107720192:20,18:31:00,18:31:00,zenbus:StopPoint:SP:853080005:LOC,43,,,,11074,
5111669107720192:20,18:32:00,18:32:00,zenbus:StopPoint:SP:851150004:LOC,44,,,,11310,
5111669107720192:20,18:33:00,18:33:00,zenbus:StopPoint:SP:828680005:LOC,45,,,,11744,
5111669107720192:21,18:10:00,18:10:00,zenbus:StopPoint:SP:851130005:LOC,0,,,,0,
5111669107720192:21,18:11:00,18:11:00,zenbus:StopPoint:SP:826700005:LOC,1,,,,290,
5111669107720192:21,18:11:00,18:11:00,zenbus:StopPoint:SP:853090004:LOC,2,,,,614,
5111669107720192:21,18:12:00,18:12:00,zenbus:StopPoint:SP:810270004:LOC,3,,,,959,
5111669107720192:21,18:13:00,18:13:00,zenbus:StopPoint:SP:824790008:LOC,4,,,,1479,
5111669107720192:21,18:14:00,18:14:00,zenbus:StopPoint:SP:826670008:LOC,5,,,,1872,
5111669107720192:21,18:15:00,18:15:00,zenbus:StopPoint:SP:830780022:LOC,6,,,,2058,
5111669107720192:21,18:16:00,18:16:00,zenbus:StopPoint:SP:858810008:LOC,7,,,,2389,
5111669107720192:21,18:17:00,18:17:00,zenbus:StopPoint:SP:853080008:LOC,8,,,,2636,
5111669107720192:21,18:18:00,18:18:00,zenbus:StopPoint:SP:826700010:LOC,9,,,,3024,
5111669107720192:21,18:19:00,18:19:00,zenbus:StopPoint:SP:843760007:LOC,10,,,,3321,
5111669107720192:21,18:20:00,18:20:00,zenbus:StopPoint:SP:854950008:LOC,11,,,,3748,
5111669107720192:21,18:21:00,18:21:00,zenbus:StopPoint:SP:828600013:LOC,12,,,,3946,
5111669107720192:21,18:22:00,18:22:00,zenbus:StopPoint:SP:853070015:LOC,13,,,,4246,
5111669107720192:21,18:23:00,18:23:00,zenbus:StopPoint:SP:826700006:LOC,14,,,,4478,
5111669107720192:21,18:24:00,18:24:00,zenbus:StopPoint:SP:843760003:LOC,15,,,,4677,
5111669107720192:21,18:25:00,18:25:00,zenbus:StopPoint:SP:826710008:LOC,16,,,,4980,
5111669107720192:21,18:27:00,18:27:00,zenbus:StopPoint:SP:828680004:LOC,17,,,,5394,
5111669107720192:21,18:28:00,18:28:00,zenbus:StopPoint:SP:837880003:LOC,18,,,,5525,
5111669107720192:21,18:29:00,18:29:00,zenbus:StopPoint:SP:834510003:LOC,19,,,,5849,
5111669107720192:21,18:31:00,18:31:00,zenbus:StopPoint:SP:843740004:LOC,20,,,,6210,
5111669107720192:21,18:32:00,18:32:00,zenbus:StopPoint:SP:834470004:LOC,21,,,,6435,
5111669107720192:21,18:33:00,18:33:00,zenbus:StopPoint:SP:843700013:LOC,22,,,,6871,
5111669107720192:21,18:35:00,18:35:00,zenbus:StopPoint:SP:828690004:LOC,23,,,,7177,
5111669107720192:21,18:36:00,18:36:00,zenbus:StopPoint:SP:836150005:LOC,24,,,,7525,
5111669107720192:21,18:37:00,18:37:00,zenbus:StopPoint:SP:845410008:LOC,25,,,,7712,
5111669107720192:21,18:38:00,18:38:00,zenbus:StopPoint:SP:856840007:LOC,26,,,,7871,
5111669107720192:21,18:38:00,18:38:00,zenbus:StopPoint:SP:834470008:LOC,27,,,,8102,
5111669107720192:21,18:39:00,18:39:00,zenbus:StopPoint:SP:843720013:LOC,28,,,,8343,
5111669107720192:21,18:40:00,18:40:00,zenbus:StopPoint:SP:824790006:LOC,29,,,,8640,
5111669107720192:21,18:41:00,18:41:00,zenbus:StopPoint:SP:851140009:LOC,31,,,,8886,
5111669107720192:21,18:41:00,18:41:00,zenbus:StopPoint:SP:858800009:LOC,32,,,,9107,
5111669107720192:21,18:42:00,18:42:00,zenbus:StopPoint:SP:854940008:LOC,33,,,,9400,
5111669107720192:21,18:43:00,18:43:00,zenbus:StopPoint:SP:837880008:LOC,34,,,,9533,
5111669107720192:21,18:44:00,18:44:00,zenbus:StopPoint:SP:826660005:LOC,36,,,,9908,
5111669107720192:21,18:45:00,18:45:00,zenbus:StopPoint:SP:824770007:LOC,37,,,,10273,
5111669107720192:21,18:46:00,18:46:00,zenbus:StopPoint:SP:843690023:LOC,38,,,,10497,
5111669107720192:21,18:47:00,18:47:00,zenbus:StopPoint:SP:826670009:LOC,39,,,,10661,
5111669107720192:21,18:48:00,18:48:00,zenbus:StopPoint:SP:824770009:LOC,40,,,,10881,
5111669107720192:21,18:48:00,18:48:00,zenbus:StopPoint:SP:853080005:LOC,43,,,,11074,
5111669107720192:21,18:49:00,18:49:00,zenbus:StopPoint:SP:851150004:LOC,44,,,,11310,
5111669107720192:21,18:50:00,18:50:00,zenbus:StopPoint:SP:828680005:LOC,45,,,,11744,
5111669107720192:22,18:57:00,18:57:00,zenbus:StopPoint:SP:851130005:LOC,0,,,,0,
5111669107720192:22,18:58:00,18:58:00,zenbus:StopPoint:SP:826700005:LOC,1,,,,290,
5111669107720192:22,18:58:00,18:58:00,zenbus:StopPoint:SP:853090004:LOC,2,,,,614,
5111669107720192:22,18:59:00,18:59:00,zenbus:StopPoint:SP:810270004:LOC,3,,,,959,
5111669107720192:22,18:59:00,18:59:00,zenbus:StopPoint:SP:824790008:LOC,4,,,,1479,
5111669107720192:22,19:00:00,19:00:00,zenbus:StopPoint:SP:826670008:LOC,5,,,,1872,
5111669107720192:22,19:01:00,19:01:00,zenbus:StopPoint:SP:830780022:LOC,6,,,,2058,
5111669107720192:22,19:02:00,19:02:00,zenbus:StopPoint:SP:858810008:LOC,7,,,,2389,
5111669107720192:22,19:03:00,19:03:00,zenbus:StopPoint:SP:853080008:LOC,8,,,,2636,
5111669107720192:22,19:04:00,19:04:00,zenbus:StopPoint:SP:826700010:LOC,9,,,,3024,
5111669107720192:22,19:05:00,19:05:00,zenbus:StopPoint:SP:843760007:LOC,10,,,,3321,
5111669107720192:22,19:06:00,19:06:00,zenbus:StopPoint:SP:854950008:LOC,11,,,,3748,
5111669107720192:22,19:06:00,19:06:00,zenbus:StopPoint:SP:828600013:LOC,12,,,,3946,
5111669107720192:22,19:07:00,19:07:00,zenbus:StopPoint:SP:853070015:LOC,13,,,,4246,
5111669107720192:22,19:08:00,19:08:00,zenbus:StopPoint:SP:826700006:LOC,14,,,,4478,
5111669107720192:22,19:09:00,19:09:00,zenbus:StopPoint:SP:843760003:LOC,15,,,,4677,
5111669107720192:22,19:10:00,19:10:00,zenbus:StopPoint:SP:826710008:LOC,16,,,,4980,
5111669107720192:22,19:12:00,19:12:00,zenbus:StopPoint:SP:828680004:LOC,17,,,,5394,
5111669107720192:22,19:13:00,19:13:00,zenbus:StopPoint:SP:837880003:LOC,18,,,,5525,
5111669107720192:22,19:14:00,19:14:00,zenbus:StopPoint:SP:834510003:LOC,19,,,,5849,
5111669107720192:22,19:16:00,19:16:00,zenbus:StopPoint:SP:843740004:LOC,20,,,,6210,
5111669107720192:22,19:17:00,19:17:00,zenbus:StopPoint:SP:834470004:LOC,21,,,,6435,
5111669107720192:22,19:18:00,19:18:00,zenbus:StopPoint:SP:843700013:LOC,22,,,,6871,
5111669107720192:22,19:20:00,19:20:00,zenbus:StopPoint:SP:828690004:LOC,23,,,,7177,
5111669107720192:22,19:21:00,19:21:00,zenbus:StopPoint:SP:836150005:LOC,24,,,,7525,
5111669107720192:22,19:22:00,19:22:00,zenbus:StopPoint:SP:845410008:LOC,25,,,,7712,
5111669107720192:22,19:23:00,19:23:00,zenbus:StopPoint:SP:856840007:LOC,26,,,,7871,
5111669107720192:22,19:23:00,19:23:00,zenbus:StopPoint:SP:834470008:LOC,27,,,,8102,
5111669107720192:22,19:24:00,19:24:00,zenbus:StopPoint:SP:843720013:LOC,28,,,,8343,
5111669107720192:22,19:25:00,19:25:00,zenbus:StopPoint:SP:824790006:LOC,29,,,,8640,
5111669107720192:22,19:26:00,19:26:00,zenbus:StopPoint:SP:851140009:LOC,31,,,,8886,
5111669107720192:22,19:26:00,19:26:00,zenbus:StopPoint:SP:858800009:LOC,32,,,,9107,
5111669107720192:22,19:27:00,19:27:00,zenbus:StopPoint:SP:854940008:LOC,33,,,,9400,
5111669107720192:22,19:28:00,19:28:00,zenbus:StopPoint:SP:837880008:LOC,34,,,,9533,
5111669107720192:22,19:29:00,19:29:00,zenbus:StopPoint:SP:826660005:LOC,36,,,,9908,
